2613	3472	0
562	17	0
562	1459	0
3306	606	1
1459	2261	1
0	3017	1
1139	1250	1
1883	2523	0
2654	1614	0
1917	1917	1
3268	1187	1
1969	2404	1
2249	1541	0
1883	2698	0
63	446	0
451	451	1
1204	1204	0
3567	704	0
1928	831	0
1512	217	1
2682	3124	1
1802	538	0
654	2378	0
2358	3472	0
3144	2399	0
2652	1505	1
2842	1896	0
3093	3093	1
3361	1870	1
3495	1531	1
2363	381	1
3060	1732	1
641	896	1
2909	906	0
906	550	0
3027	2639	1
654	2928	0
3001	947	0
906	3604	0
911	142	1
12	1079	1
2401	3307	1
2303	936	0
2977	2558	1
2651	2457	0
1291	1291	1
755	2183	1
63	2457	0
3509	1541	0
936	2612	0
1587	891	1
1153	2682	1
2291	1327	1
1541	1437	0
3321	2682	1
3640	10	1
3510	570	1
2990	427	1
2178	1463	1
1962	1962	1
1767	2364	0
1787	1804	1
63	1965	0
1588	1588	1
446	296	0
2175	1013	1
1386	3579	1
401	2079	1
2451	1036	1
1870	2022	1
1846	1099	1
2613	562	0
681	3202	0
2168	2048	0
453	1186	0
2989	1763	1
2504	2523	0
979	2277	1
1123	453	0
2613	997	0
784	2232	1
1459	1977	0
1570	2487	1
565	2321	1
2759	3064	0
3644	1740	1
2651	63	0
2623	1126	1
497	795	1
562	538	0
618	618	1
475	1667	0
2584	2513	0
587	1807	0
3203	3203	1
964	2682	1
3370	63	0
3526	1481	1
3008	3638	1
2825	2232	1
2901	46	1
1176	1972	1
2547	906	0
3364	53	0
2326	2713	1
2678	93	0
222	2186	1
211	385	1
1459	3437	0
3456	1957	0
202	1429	1
129	129	1
1749	63	1
464	997	0
3176	1797	1
2861	2283	1
2547	2048	0
2759	105	0
2598	2413	0
831	1542	0
709	341	1
538	538	0
3614	997	0
3071	2153	1
662	1760	1
3509	232	0
3051	3051	1
704	3075	0
1944	1944	1
2523	1201	0
103	955	1
2874	2749	1
446	2210	0
1438	1438	1
890	1136	1
1767	654	0
3040	2971	1
156	156	1
2523	704	0
606	452	1
2523	1652	0
15	1157	0
2651	936	0
654	1957	0
2756	3090	0
2168	53	0
2169	2306	1
206	68	1
2098	1459	1
556	1903	1
2513	1437	0
3647	2799	1
1519	1584	1
990	2378	0
1266	581	1
2576	1252	1
2729	2729	1
831	538	0
3234	475	0
2324	2081	1
1871	2208	1
1437	53	0
1124	2638	1
2954	2954	1
130	534	1
3434	3434	1
923	923	1
2660	3584	1
1685	3090	0
2399	2892	0
1130	1130	1
1939	2718	0
2823	2927	1
1580	2682	1
534	3472	0
2900	11	1
2349	2324	1
1221	3410	0
562	2038	0
587	2523	0
1501	921	0
2063	654	0
3520	484	0
2381	177	0
3489	3489	1
1997	1331	1
1542	3509	0
2044	610	0
1928	1634	0
721	3569	1
2523	2310	0
3611	2503	1
2178	2334	1
1070	1547	1
3001	453	0
3521	1042	0
453	2078	0
990	1634	0
1663	1663	1
3254	2596	1
2460	2308	1
2067	2851	1
2547	2547	1
2584	989	0
694	137	1
1542	1042	0
2303	550	0
3144	1186	0
2545	3437	0
654	1652	0
2901	2164	1
1042	1541	0
2682	2982	1
482	1641	1
2368	2368	1
3410	2956	0
1508	2113	1
824	45	1
3509	2181	0
2948	3231	1
2168	1807	0
2181	1201	0
587	1541	0
268	268	1
464	2250	0
1848	1848	1
877	1914	1
1827	3206	1
1157	484	0
2782	2979	0
558	558	1
1042	1157	0
1158	3081	0
1362	1547	1
534	2523	0
465	786	1
1199	3040	1
3005	3589	1
3512	1433	0
2718	3472	0
186	2523	0
3494	2682	1
1939	453	0
594	594	1
1315	1642	1
360	360	1
2181	1437	0
15	1541	0
2470	2409	1
778	2389	0
3265	2682	1
3202	2249	0
1361	1703	1
2	2	1
587	1186	0
1501	28	0
3584	622	1
89	2682	1
3520	2855	0
158	2705	1
1042	1294	0
3008	1157	0
1487	134	1
2441	2441	1
1042	464	0
855	997	0
3333	3333	1
254	254	1
3088	2682	1
401	1489	1
770	770	1
1928	2928	0
1601	1601	1
2358	2249	0
1878	1216	1
2927	1547	1
2759	453	0
751	1922	1
12	3054	1
817	817	1
3036	3036	1
1055	1055	1
2744	1437	0
1141	2078	0
587	1779	1
2598	453	0
2379	362	1
186	1807	0
2718	1977	0
1928	3567	0
3053	2334	1
3431	3209	1
1122	1722	1
3234	587	0
1160	296	0
1362	2526	1
2077	3326	1
538	2892	0
1124	1930	1
906	2523	0
2580	1705	1
1037	2153	1
2358	1957	0
1584	1584	1
1804	48	1
3447	421	1
2759	296	0
1941	819	0
1021	1021	1
195	2503	1
553	3075	0
834	2979	0
2149	1750	1
1400	2895	1
2357	2182	1
778	1828	0
3046	3046	1
475	2295	0
329	550	0
2744	2718	0
2975	2581	1
3534	3534	1
2771	1077	0
397	397	1
831	1501	0
1935	1935	1
3178	3178	1
381	1814	1
2909	947	0
990	654	0
1437	17	0
676	607	1
2651	1311	0
1489	134	1
2364	989	0
1685	3144	0
2067	3156	1
2353	1788	1
1362	1351	1
63	2678	0
2884	2884	1
1267	1908	1
2449	2449	1
912	1123	0
1614	1433	0
936	1634	0
457	2310	0
805	1856	0
559	3427	1
1847	1854	1
936	3433	0
906	2378	0
2571	101	1
1385	1567	1
1598	60	1
1872	920	1
2168	1049	0
568	568	1
446	1157	0
3456	805	0
3521	1186	0
1077	2457	0
1685	17	0
105	921	0
1542	3582	0
678	1439	1
1100	1351	1
1767	586	0
2399	1186	0
2513	1042	0
2052	255	1
2743	2116	1
936	1977	0
3008	2166	0
2504	2295	0
12	1732	1
1077	2413	0
3022	3022	1
534	1977	0
2340	349	1
430	920	1
1941	296	0
1141	3614	0
3210	2153	1
1898	3200	1
1965	3392	0
2178	3636	1
753	753	1
2909	1311	0
3520	1767	0
2511	2166	1
834	2210	0
1057	603	1
855	53	0
2816	2446	1
2718	1437	0
86	2526	1
2258	2317	1
63	2358	0
2651	3075	0
1327	352	1
475	1541	0
1981	1767	1
475	921	0
63	370	0
1311	2718	0
3647	2040	1
698	2819	1
1802	177	0
903	2682	1
2651	3392	0
3158	194	1
12	3152	1
2969	989	0
534	1042	0
1657	2183	1
3456	810	0
3624	2162	1
21	162	1
2969	3567	0
432	355	1
2744	3075	0
616	1884	1
3202	2310	0
562	534	1
3644	981	1
2666	1294	0
59	3113	1
3145	885	1
90	90	1
1887	3493	1
776	2116	1
1137	1887	1
532	606	1
3006	3006	1
1011	93	0
3585	380	1
3190	3472	0
2178	3531	1
3131	3131	1
1804	1215	1
3090	2310	0
2358	370	0
3364	93	0
1636	2210	0
1168	2152	1
2682	679	1
2363	912	1
1702	341	1
1928	3582	0
2782	2967	0
1200	3196	1
1928	681	0
936	3520	0
1123	997	0
1439	2936	1
2771	2378	0
3398	2678	0
681	2698	0
2523	2513	0
2682	2626	1
1295	1609	1
2381	936	0
1383	1383	1
1160	370	0
118	118	1
596	3014	1
3008	912	0
2063	1201	0
512	512	1
160	11	1
1804	991	1
2967	1459	1
587	105	0
1773	2363	1
1743	1878	1
3546	3546	1
831	550	0
1928	1186	0
1928	2413	0
1141	618	0
2373	2503	1
834	586	0
2599	2046	1
15	2166	0
2093	2412	1
329	810	0
3001	936	0
2909	3234	0
1639	1515	1
1158	2181	0
171	578	1
1883	3202	0
3008	2718	0
946	1538	1
912	1755	0
1802	370	0
3009	3009	1
21	2010	1
1214	945	1
1627	2291	1
704	819	0
706	2675	1
1547	1704	1
654	2166	0
778	1042	0
2803	3644	1
2759	947	0
2545	296	0
1552	1782	1
1221	2595	0
616	616	1
781	3404	1
2081	1115	1
2454	615	1
912	329	0
2545	3064	0
1431	1431	1
2149	2793	1
1822	3421	1
2261	11	1
495	3287	1
1311	3364	0
186	2295	0
2682	962	1
557	2178	1
3093	3198	1
255	1280	1
2654	93	0
105	3090	0
2440	536	1
476	334	1
912	28	0
816	816	1
3202	1541	0
12	3636	1
1444	147	1
3370	1437	0
2848	738	1
2654	3064	0
1158	2956	0
3090	2038	0
562	3129	0
102	2389	0
2682	2712	1
1867	2927	1
186	2210	0
717	717	1
3514	3579	1
2504	3234	0
855	1554	0
1483	1767	1
954	1326	1
2696	2448	1
1160	2595	0
2261	534	1
2303	2250	0
2875	2875	1
855	2250	0
1752	3350	1
2149	2112	1
855	3090	0
3528	3165	1
1428	3142	1
2545	936	0
3559	3113	1
285	936	0
3008	177	0
1755	3437	0
1400	1400	1
484	3433	0
778	3410	0
3008	3129	0
2066	1795	1
12	669	1
912	1373	0
3456	1042	0
3495	2178	1
2654	475	0
2364	1957	0
2682	2734	1
3584	1859	1
394	232	0
981	754	1
1501	1157	0
1029	541	1
2969	1994	0
2222	573	1
107	1655	1
2704	2657	1
977	977	1
2333	727	1
3247	2721	1
2663	2663	1
855	3619	0
981	606	1
1340	1340	1
2771	3364	0
620	221	1
1767	2782	0
2598	2698	0
2584	3081	0
1928	3437	0
714	714	1
3410	3433	0
1735	192	1
404	3624	1
2178	2965	1
329	1201	0
3053	384	1
1291	3133	1
2504	1201	0
1337	1870	1
3034	1187	1
1928	3614	0
3008	1541	0
2452	3193	1
1718	1422	1
2526	1352	1
1258	1666	1
3008	3521	0
3503	3503	1
2718	1042	0
1090	1090	1
1928	2892	0
278	152	1
432	3343	1
1614	3619	0
484	63	0
2638	1737	1
3642	1795	1
105	3075	0
3090	936	0
2733	2200	1
1928	3512	0
296	2979	0
511	2892	0
2381	3604	0
1832	534	1
3634	1798	1
3410	1459	0
1510	1510	1
1928	810	0
2651	2969	0
654	1667	0
688	2390	1
2971	2682	1
2364	2249	0
3144	68	0
2108	10	1
2043	2043	1
28	989	0
2298	2613	1
2399	3090	0
51	2174	1
720	82	1
1042	810	0
2717	1737	1
1899	2944	1
453	177	0
2927	2682	1
2504	2249	0
1215	48	1
831	3075	0
562	1373	0
2613	1540	0
3210	2131	1
3202	2979	0
375	1146	1
2840	2283	1
2593	848	1
3512	654	0
484	3582	0
1227	1514	1
3008	484	0
394	2389	0
2513	2892	0
1437	3081	0
3312	1897	1
2513	3433	0
3619	3493	1
1804	1291	1
457	2378	0
2358	1554	0
1331	1264	1
912	1311	0
1928	2967	0
1578	550	0
134	1184	1
457	2078	0
384	3232	1
3234	1130	1
2503	3055	1
3614	17	0
3144	2993	0
464	550	0
1755	1011	0
186	805	0
654	2759	0
1657	618	0
2341	2682	1
475	3433	0
1518	2418	1
2651	53	0
2106	2757	1
484	296	0
2842	3433	0
3520	3521	0
1501	2892	0
1928	1657	0
552	399	1
1127	2885	1
80	80	1
228	228	1
3493	1802	1
205	3028	1
1995	73	1
1542	3456	0
1350	1350	1
1503	2811	1
1474	2401	1
3208	2036	1
1928	296	0
1782	1709	1
920	2102	1
918	3129	0
2183	3535	1
2682	629	1
3521	3064	0
1459	921	0
224	1672	1
2401	1210	1
1685	3370	0
2771	2513	0
883	534	1
981	1400	1
1160	3582	0
1166	973	1
1288	2150	1
3008	2756	0
1221	3190	0
285	1157	0
3202	453	0
3254	2906	1
2085	12	1
1665	755	1
329	1652	0
2381	2892	0
2759	989	0
1158	1802	0
2684	2684	1
464	1957	0
2012	1465	1
2545	997	0
3008	1807	0
778	1957	0
2598	2595	0
2249	232	0
1327	490	1
887	3526	1
850	2526	1
3364	2698	0
3527	2682	1
2759	1437	0
2855	1042	0
2836	3297	1
918	1957	0
409	1677	1
2718	3433	0
2385	2385	1
1028	2754	1
2030	2030	1
105	105	1
459	459	1
1860	2689	1
2654	1042	0
884	1744	1
778	2967	0
394	1049	0
3545	2748	1
3521	2303	0
1641	2555	1
2654	3472	0
2599	2420	1
3165	2927	1
102	370	0
3626	243	1
2060	2232	1
2320	2320	1
2547	1158	0
1102	1102	1
401	244	1
3423	1689	1
3566	606	1
2075	2095	1
1636	296	0
831	1042	0
3119	3017	1
1636	1541	0
3456	3090	0
2513	2250	0
1160	63	0
3566	2768	1
28	1614	0
235	235	1
446	2678	0
2682	1660	1
1420	1126	1
234	1826	1
2666	550	0
569	704	1
2504	1042	0
3644	1942	1
2682	799	1
2756	2967	0
2853	306	1
2545	2718	0
1578	3064	0
2651	1042	0
3294	2756	0
2073	3579	1
2058	10	1
2169	1250	1
1311	1939	0
1636	1437	0
1035	1291	1
1311	1977	0
768	768	1
63	810	0
464	2928	0
2868	2596	1
295	452	1
2598	2048	0
834	2967	0
105	2967	0
2087	440	1
1124	1725	1
2344	2344	1
1049	2956	0
2153	3461	1
63	1042	0
1467	3456	1
2771	681	0
3641	1870	1
1011	177	0
3350	1435	1
1141	586	0
3624	1722	1
1042	53	0
63	311	1
849	409	1
3512	810	0
2895	460	1
1501	1957	0
1141	1957	0
453	1042	0
475	989	0
1685	2364	0
1939	1994	0
2666	2310	0
1589	1589	1
102	947	0
3624	3626	1
1850	1751	1
1077	3619	0
484	989	0
381	2981	1
1737	1921	1
1333	3289	1
3053	597	1
63	2063	0
2909	3410	0
2687	2687	1
1657	2855	0
3398	997	0
102	2892	0
1499	837	1
15	3521	0
2545	3619	0
3421	622	1
2545	2310	0
1636	2678	0
2782	105	0
824	2623	1
186	105	0
906	918	0
3371	3371	1
3001	2310	0
1554	370	0
3144	17	0
2855	1541	0
2074	3644	1
1928	1221	0
1123	550	0
3645	3425	1
1641	1615	1
658	1344	1
2855	1977	0
475	3392	0
2892	1957	0
2756	296	0
721	721	1
51	824	1
1196	520	1
3204	1107	1
1865	1865	1
855	2413	0
2782	1541	0
2257	2986	1
912	484	0
398	2463	1
3202	2759	0
2633	2682	1
3509	1939	0
1856	1541	0
1709	1709	1
416	380	1
3539	2007	1
2008	2232	1
3064	2166	1
620	743	1
2458	1371	1
449	449	1
3649	1663	1
2654	2993	0
2058	803	1
497	3568	1
475	1157	0
2318	2318	1
2756	1977	0
2682	2410	1
2334	134	1
3521	3392	0
1941	1657	0
329	2249	0
2682	3059	1
732	2895	1
149	3573	1
2623	2174	1
1033	1522	1
2810	2810	1
2654	831	0
1914	3194	1
3385	3385	1
3344	1270	1
1883	586	0
2970	2459	1
2410	3315	1
1356	868	1
1501	1042	0
1742	2368	1
3145	2208	1
812	3004	1
28	1554	0
2759	2166	0
3026	1341	1
2891	3053	1
855	654	0
3001	1977	0
1814	3349	1
2168	586	0
134	3120	1
1795	1795	1
28	947	0
1049	989	0
1400	3346	1
3159	3159	1
2666	538	0
3282	2187	1
3512	2956	0
766	1567	1
3026	3257	1
1062	2644	1
2718	2979	0
2969	1501	0
3398	2892	0
2303	453	0
936	2038	0
2890	117	1
2181	3190	0
1867	3644	1
382	382	1
1450	454	1
1786	2210	1
49	3601	1
1542	1939	0
1755	3614	0
382	1640	1
2644	2433	1
534	921	0
1762	967	1
3294	1201	0
1928	1294	0
242	2804	1
3520	2513	0
1211	858	1
3315	1821	1
3202	3064	0
2046	2247	1
154	2740	1
457	3604	0
1937	1937	1
550	936	0
2504	2584	0
1956	1351	1
2804	597	1
1042	2523	0
475	1554	0
1334	1334	1
3509	2892	0
1187	2191	1
3254	3254	1
2181	453	0
2613	2756	0
831	2457	0
2771	3604	0
285	63	0
2358	68	0
2598	232	0
2613	1939	0
2513	3567	0
1157	2038	0
295	381	1
484	2399	0
658	2393	1
3254	1081	1
63	3433	0
2526	1691	1
2775	3540	1
538	1578	0
2512	2512	1
1132	660	1
3512	1652	0
3024	920	1
966	2600	1
2650	2650	1
1311	2048	0
247	247	1
2924	2924	1
2281	2670	1
453	1994	0
186	2718	0
776	803	1
3431	2841	1
180	172	1
1607	1607	1
3001	484	0
2178	736	1
15	17	0
553	2181	0
2294	3074	1
3008	906	0
327	758	1
2399	2513	0
2149	924	1
1288	2482	1
2349	1841	1
215	215	1
3068	3068	1
1650	3216	1
162	944	1
1919	2282	1
2105	2732	1
72	2397	1
3053	2745	1
3361	3644	1
2678	1977	0
2105	2105	1
1311	553	0
2842	550	0
1767	1578	0
2541	1124	1
1552	380	1
1939	1554	0
401	2022	1
3637	3637	1
394	1977	0
3234	2855	0
499	499	1
778	2038	0
3509	3604	0
225	1664	1
2855	1634	0
939	939	1
2909	3090	0
3512	453	0
63	2993	0
3456	755	1
1551	348	1
2803	1870	1
2504	1158	0
1424	347	1
1473	1473	1
3202	2364	0
1928	2842	0
1856	453	0
562	1049	0
1941	936	0
452	2934	1
654	3433	0
464	453	0
405	1305	1
808	3053	1
936	2378	0
1148	3219	1
1160	2523	0
1713	725	1
2303	997	0
3234	882	0
3612	3612	1
2513	2678	0
1430	320	1
3521	921	0
2759	17	0
453	1667	0
1011	68	0
1625	361	1
2303	1652	0
3294	1657	0
1451	1990	1
2032	1983	1
587	2759	0
1206	2153	1
1578	810	0
3512	1939	0
1856	93	0
3567	2078	0
28	3582	0
3227	2528	1
2654	1186	0
334	2051	1
3155	3155	1
2149	2067	1
2501	3519	1
2651	2759	0
1939	2078	0
1685	2399	0
906	1437	0
831	3472	0
1311	370	0
28	997	0
2782	1201	0
1492	2703	1
1412	1412	1
15	3202	0
421	3145	1
3410	1667	0
2842	1373	0
296	2295	0
1928	1077	0
3001	2303	0
2181	1767	0
457	1828	0
3307	3307	1
1685	1802	0
225	1215	1
12	829	1
2208	1628	1
2389	2892	1
1049	2598	0
1220	2015	1
1554	1373	0
1076	1076	1
1045	45	1
798	570	1
2853	73	1
1104	460	1
2399	2545	0
3386	3215	1
736	2283	1
1123	947	0
1877	267	1
2759	990	0
1048	1048	1
1317	1317	1
2842	2295	0
184	2926	1
2017	2028	1
587	618	0
2717	950	1
2771	3456	0
269	1996	1
2698	3437	1
3410	329	0
2364	17	0
337	506	1
2504	464	0
1311	1941	0
341	341	1
137	137	1
2756	947	0
2719	1866	1
105	1541	0
1657	2979	0
3249	250	1
2366	2366	1
654	1614	0
2358	1807	0
2892	177	0
3346	1870	1
681	3090	0
2381	550	0
990	3392	0
3555	1459	1
3234	2250	0
3090	810	0
906	618	0
3370	2250	0
2855	1373	0
2178	3346	1
3210	3210	1
1416	1416	1
2935	2895	1
3509	2993	0
2613	2523	0
1657	3202	1
2381	1883	0
834	2457	0
1755	855	0
3456	3392	0
1928	3190	0
2513	2078	0
102	232	0
3370	1186	0
102	453	0
186	1501	0
550	3619	0
2523	2545	0
906	2295	0
3567	3512	0
1507	3199	1
2399	3190	0
1685	834	0
1475	1475	1
2363	2297	1
3421	3297	1
3234	1977	0
3024	3647	1
658	968	1
258	324	1
1928	3604	0
2063	1554	0
2281	2281	1
285	3582	0
3398	453	0
2666	906	0
3144	3190	0
2623	920	1
1773	1351	1
1077	2038	0
121	121	1
855	3433	0
2722	2722	1
3274	2153	1
3513	1398	1
918	232	0
490	3035	1
831	2181	0
3370	2038	0
681	550	0
3351	3351	1
1542	921	0
3008	370	0
3239	3239	1
1011	660	1
1802	1294	0
3398	296	0
2523	464	0
912	912	1
534	453	0
2584	3190	0
1928	2378	0
1928	1896	0
2759	2389	0
142	2825	1
2364	3472	0
3277	221	1
1965	936	0
1691	1476	1
658	385	1
1893	401	1
990	177	0
81	81	1
1123	1042	0
2909	3081	0
2682	167	1
457	936	0
487	1922	1
2504	3294	0
2782	2210	0
3438	1690	1
2969	102	0
742	2226	1
6	2165	1
831	3619	0
1560	460	1
3214	2847	1
1665	2048	1
130	11	1
2974	2974	1
2545	2078	0
1657	2744	0
2504	446	0
813	813	1
1232	2077	1
3398	989	0
2127	1658	1
1313	3017	1
1812	2430	1
1158	2842	0
63	2048	0
1054	729	1
944	1252	1
1999	2992	1
2855	2166	0
1771	2701	1
446	2413	0
2542	2542	1
1970	408	1
1951	2152	1
538	936	0
1141	2678	0
388	2851	1
1987	3318	1
357	2420	1
2504	562	0
3258	660	1
63	1939	0
2168	2378	0
3205	3205	1
2181	819	0
28	2389	0
3234	3614	0
1941	538	0
2678	1042	0
1149	3387	1
3202	1965	0
2168	3190	0
936	1542	0
1948	41	1
394	3202	0
2604	534	1
1657	2048	1
2504	3370	0
3120	3644	1
186	2078	0
3015	573	1
511	2771	0
1767	819	0
632	2252	1
2666	921	0
1928	1994	0
3456	936	0
3410	2928	0
881	881	1
1388	1388	1
3151	2934	1
2909	2523	0
1621	3421	1
271	836	1
1542	2364	0
537	862	1
3640	460	1
421	1136	1
1158	2358	0
1614	3392	0
1737	1283	1
2545	1667	0
3001	2523	0
2855	3472	0
1939	2979	0
475	2595	0
3361	1704	1
2598	1957	0
2718	921	0
1850	1938	1
2842	538	0
2599	1733	1
2744	3437	1
1932	1932	1
2358	997	0
2744	1433	0
562	1294	0
429	2149	1
1077	105	0
2504	3472	0
2931	2931	1
2771	232	0
3294	1541	0
3053	1694	1
1614	17	0
3001	2504	0
401	3636	1
3383	2986	1
1311	475	0
1541	1201	0
430	824	1
534	1437	0
1814	1814	1
51	397	1
1928	1433	0
470	470	1
1956	3217	1
2739	2503	1
2584	654	0
2805	3054	1
1347	1347	1
1657	2759	0
2063	538	0
3521	1141	0
1221	562	0
1847	3579	1
1011	2413	0
1252	115	1
2704	946	1
2892	93	0
3145	832	1
779	1264	1
834	810	0
3190	810	0
1077	3129	0
3113	597	1
3619	1749	1
3200	1432	1
2833	2833	1
1077	63	0
1150	3398	1
3521	2595	0
2978	2682	1
57	163	1
2207	1795	1
3147	3039	1
475	1977	0
3521	834	0
1489	1704	1
2654	704	0
1329	833	1
627	230	1
908	908	1
1891	1187	1
1394	2053	1
3115	3577	1
991	2534	1
216	776	1
2354	1097	1
912	1042	0
2678	1437	0
2768	3113	1
1126	1045	1
2524	2157	1
834	1977	0
1459	3604	0
2756	1578	0
3410	53	0
2651	912	0
136	136	1
2381	296	0
29	2481	1
550	1994	0
534	1896	0
918	3392	0
134	1037	1
1501	2249	0
2311	818	1
3329	2463	1
12	1566	1
2701	998	1
2771	2063	0
2534	48	1
1171	2703	1
1021	144	1
2504	906	0
50	776	1
2046	2153	1
484	3190	0
1636	3582	0
3191	2405	1
3360	1808	1
2839	1351	1
2855	2595	0
3548	3548	1
1077	1186	0
3090	453	0
2744	3190	0
71	3113	1
2909	453	0
28	1667	0
2523	53	0
2168	2166	0
1157	1614	0
2195	2011	1
2909	1807	0
1554	906	0
3202	2892	0
3370	947	0
2178	2438	1
3512	2892	0
509	2817	1
2952	599	1
1892	1415	1
2771	1157	0
3099	202	1
2523	2389	0
2855	1896	0
2165	1295	1
138	2042	1
553	232	0
2586	3113	1
2523	2181	0
658	2583	1
2598	3190	0
2399	1042	0
1972	1972	1
3538	3538	1
1636	63	0
1685	587	0
3144	810	0
2759	3512	0
1542	484	0
2236	967	1
1501	1554	0
688	2497	1
313	2388	1
3453	1084	1
1614	2310	0
877	3360	1
778	17	0
1939	2612	0
1583	3021	1
1001	2051	1
2858	1541	1
1221	936	0
380	1560	1
3410	2698	0
3567	2523	0
1941	17	0
1019	2259	1
3001	3472	0
1158	1941	0
2575	2575	1
1611	1780	1
588	1166	1
2759	53	0
550	2718	0
2303	1667	0
805	102	0
1479	1479	1
401	3264	1
2036	1760	1
1844	2356	1
1371	3016	1
1723	1723	1
3175	3226	1
2196	2196	1
920	721	1
3194	2217	1
2054	2054	1
3107	2183	1
3512	2181	0
2791	3145	1
706	1474	1
2654	990	0
1928	1123	0
658	2772	1
3521	2678	0
3250	77	1
1737	1930	1
2168	2523	0
3622	3622	1
645	605	1
1489	3113	1
2504	2364	0
452	2074	1
3144	819	0
2523	810	0
285	2038	0
681	681	1
2153	1788	1
3312	2733	1
879	879	1
1941	2756	0
1042	3433	0
266	865	1
186	3294	0
834	2718	0
1141	296	0
296	2378	0
2526	2297	1
3210	2503	1
1767	2523	0
2093	2591	1
3456	2759	0
3190	1294	0
3312	1641	1
105	3567	0
906	2358	0
2598	1939	0
805	1634	0
3190	997	0
2770	707	1
430	2003	1
1939	989	0
1990	570	1
3614	3567	0
2771	550	0
3215	3350	1
1581	3575	1
3370	1433	0
2168	370	0
15	1186	0
2996	2996	1
2718	947	0
380	214	1
2093	532	1
1926	1641	1
2969	2513	0
2076	2076	1
3520	1459	0
2249	1896	0
2849	821	1
2346	534	1
2325	3009	1
2303	704	0
1541	550	0
681	2310	0
1685	947	0
2533	78	1
63	3619	0
1074	2153	1
1657	1994	0
2145	1795	1
63	819	0
538	2612	0
3144	1541	0
1802	1201	0
2623	1922	1
148	2022	1
2005	3005	1
12	1521	1
2032	3145	1
2249	1162	0
1655	2289	1
2842	2892	0
1501	1856	0
817	3387	1
2063	3433	0
2782	2759	0
3144	2513	0
511	1042	0
3008	3392	0
3139	3205	1
484	1667	0
1856	1634	0
1542	1614	0
267	1909	1
1148	2390	1
855	3392	0
1141	1042	0
1501	1614	0
2545	3433	0
780	780	1
1802	2513	0
1883	1433	0
85	1327	1
2756	2295	0
3526	1069	1
285	2413	0
1062	1148	1
2957	954	1
733	3340	1
2497	2497	1
2613	1415	1
2547	2250	0
2816	1352	1
2601	70	1
340	340	1
547	1909	1
801	801	1
553	1042	0
3202	1667	0
2919	2919	1
562	936	0
2364	2250	0
2855	3190	0
3321	803	1
3090	989	0
285	921	0
1486	2682	1
2399	704	0
394	3582	0
2969	3294	0
3105	1655	1
872	508	1
824	2964	1
654	997	0
3258	1459	1
1061	1061	1
3053	932	1
2969	654	0
2370	2193	1
2290	2290	1
3315	3315	1
2667	3176	1
3235	1984	1
63	2413	0
1928	484	0
2669	1908	1
2747	643	1
3370	296	0
2168	1141	0
2909	186	0
3516	3516	1
2855	2892	0
3521	2523	0
2149	2066	1
587	3190	0
3212	3212	1
655	1459	1
2695	267	1
446	53	0
1476	1670	1
654	538	0
380	3161	1
310	310	1
553	3410	0
2654	3619	0
538	2048	0
34	12	1
805	3582	0
658	2764	1
2666	936	0
2092	12	1
3364	68	0
3356	604	1
1767	2210	0
665	1737	1
3022	534	1
747	2016	1
3207	1665	1
1171	2149	1
1542	2378	0
565	2157	1
3259	12	1
3567	2250	0
186	1464	0
1541	1158	0
2399	1578	0
2759	232	0
2654	2909	0
3579	1510	1
1049	2523	0
3521	1667	0
2042	1112	1
3521	1994	0
1311	654	0
1928	1437	0
484	3437	0
1578	618	0
3619	2183	1
553	2979	0
123	1502	1
1249	1249	1
294	858	1
624	2456	1
1934	1873	1
1188	3497	1
1160	1828	0
1928	1554	0
2613	3190	0
380	3420	1
2063	1186	0
1123	3392	0
2651	1939	0
408	1114	1
550	2612	0
2067	10	1
3370	453	0
1152	2424	1
3328	2116	1
1123	2249	0
3521	1294	0
1157	921	0
1504	397	1
2943	3192	1
295	2503	1
3640	2954	1
63	296	0
1160	1141	0
1551	2478	1
3644	3346	1
776	460	1
2744	1939	0
2969	1049	0
190	3421	1
323	2100	1
2889	1908	1
1512	2728	1
1943	1943	1
2168	105	0
990	2892	0
354	354	1
1160	1158	0
2847	1842	1
907	2682	1
1221	2166	0
1636	3090	0
659	1819	1
3234	1755	0
1578	1373	0
1767	1994	0
597	3232	1
1297	1187	1
3509	538	0
329	2928	0
704	1807	0
1437	1186	0
999	1377	1
1987	1270	1
1870	1135	1
1883	1554	0
2713	1833	1
912	989	0
148	3041	1
3456	2612	0
1338	1950	1
2542	2942	1
618	1155	0
120	2553	1
329	3064	0
186	1939	0
1160	921	0
1088	2877	1
2002	2002	1
570	1517	1
2212	2212	1
3263	1537	1
1077	989	0
990	3619	0
1011	17	0
534	494	1
2892	105	0
381	3040	1
2154	3225	1
3214	22	1
1278	2078	1
2034	225	1
3509	1667	0
3001	1657	0
953	2540	1
2903	2903	1
3512	3129	0
3001	3520	0
2251	894	1
3520	2048	0
562	2166	0
987	1476	1
2338	1122	1
2381	810	0
2654	534	0
936	1652	0
2644	2644	1
2397	2397	1
397	721	1
1273	2665	1
1578	177	0
3364	2513	0
1123	2698	0
654	453	0
3360	2997	1
1011	3410	0
658	1811	1
3093	609	1
2381	2612	0
15	2295	0
928	3578	1
1756	2325	1
831	2969	0
3571	2208	1
3370	3129	0
1863	2494	1
906	2956	0
3112	1038	1
1856	618	0
2153	626	1
1650	307	1
2682	209	1
